date,open,high,low,close,volume
18-10-2023,2.18,2.21,2.125,2.17,122619
17-10-2023,2.05,2.23,2.04,2.2,273269
16-10-2023,2.01,2.13,2,2.08,228155
13-10-2023,2.01,2.06,1.955,2.03,163654
12-10-2023,2.07,2.08,1.96,2.01,240594
11-10-2023,2.11,2.17,2.02,2.05,190967
10-10-2023,2.02,2.16,2.0001,2.1,269248
09-10-2023,2.05,2.08,1.97,2.02,299128
06-10-2023,2,2.19,2,2.11,396752
05-10-2023,2.14,2.17,1.95,2.03,656120
04-10-2023,2.16,2.255,2.12,2.18,395033
03-10-2023,2.18,2.255,2.15,2.15,411473
02-10-2023,2.22,2.28,2.15,2.21,725719
29-09-2023,2.2,2.27,2.2,2.25,323045
28-09-2023,2.01,2.2,1.97,2.19,406396
27-09-2023,1.86,2.01,1.85,2,1216357
26-09-2023,1.98,1.98,1.85,1.87,510551
25-09-2023,2.02,2.02,1.92,1.96,515638
22-09-2023,2.1,2.1325,2.02,2.02,331289
21-09-2023,2.1,2.15,2.09,2.1,233417
20-09-2023,2.18,2.22,2.11,2.13,245887
19-09-2023,2.15,2.26,2.13,2.16,295609
18-09-2023,2.18,2.2646,2.135,2.19,453606
15-09-2023,2.3,2.34,2.25,2.33,546029
14-09-2023,2.23,2.3442,2.21,2.32,260976
13-09-2023,2.15,2.25,2.14,2.21,287315
12-09-2023,2.13,2.22,2.07,2.14,624110
11-09-2023,2.18,2.22,2.1,2.12,281432
08-09-2023,2.2,2.22,2.12,2.17,267566
07-09-2023,2.22,2.265,2.12,2.2,503996
06-09-2023,2.29,2.3,2.21,2.23,227006
05-09-2023,2.36,2.36,2.27,2.27,264242
01-09-2023,2.33,2.45,2.31,2.31,220214
31-08-2023,2.34,2.46,2.31,2.34,236559
30-08-2023,2.3,2.3993,2.28,2.34,202351
29-08-2023,2.28,2.335,2.23,2.29,211376
28-08-2023,2.26,2.285,2.25,2.26,184397
25-08-2023,2.27,2.29,2.21,2.24,260352
24-08-2023,2.27,2.33,2.27,2.27,233362
23-08-2023,2.35,2.36,2.22,2.3,500143
22-08-2023,2.48,2.48,2.3,2.35,463792
21-08-2023,2.56,2.56,2.46,2.47,260388
18-08-2023,2.5,2.58,2.5,2.54,313154
17-08-2023,2.53,2.59,2.525,2.54,201342
16-08-2023,2.54,2.59,2.52,2.52,250934
15-08-2023,2.54,2.56,2.465,2.56,271709
14-08-2023,2.62,2.64,2.56,2.58,323277
11-08-2023,2.62,2.69,2.57,2.65,356182
10-08-2023,2.66,2.72,2.62,2.66,596716
09-08-2023,2.56,2.64,2.54,2.62,336978
08-08-2023,2.54,2.57,2.47,2.57,461005
07-08-2023,2.69,2.7,2.54,2.56,610144
04-08-2023,2.55,2.71,2.5,2.61,1454558
03-08-2023,2.63,2.7,2.47,2.49,1118890
02-08-2023,3,3,2.54,2.68,2461388
01-08-2023,3.69,3.705,3.51,3.67,902177
31-07-2023,3.49,3.71,3.46,3.66,637893
28-07-2023,3.5,3.55,3.455,3.46,223670
27-07-2023,3.48,3.57,3.405,3.45,285109
26-07-2023,3.35,3.47,3.34,3.44,284598
25-07-2023,3.32,3.36,3.225,3.33,341263
24-07-2023,3.27,3.36,3.21,3.33,355442
21-07-2023,3.23,3.295,3.2,3.22,282148
20-07-2023,3.46,3.46,3.195,3.21,284503
19-07-2023,3.3,3.52,3.28,3.49,508922
18-07-2023,3.2,3.305,3.195,3.2,512437
17-07-2023,3.26,3.3388,3.19,3.22,343555
14-07-2023,3.24,3.28,3.12,3.26,457561
13-07-2023,3.23,3.28,3.1415,3.26,371385
12-07-2023,3.35,3.38,3.2,3.2,350516
11-07-2023,3.24,3.32,3.21,3.3,326412
10-07-2023,3.15,3.31,3.15,3.23,243824
07-07-2023,3.16,3.248,3.14,3.17,173903
06-07-2023,3.09,3.155,3.045,3.13,393233
05-07-2023,3.26,3.275,3.08,3.11,482090
03-07-2023,3.19,3.315,3.19,3.3,158666
30-06-2023,3.17,3.19,3.12,3.14,646553
29-06-2023,3.05,3.15,3.05,3.13,408137
28-06-2023,3.13,3.14,2.97,3.02,524256
27-06-2023,3.13,3.2,3.02,3.14,679711
26-06-2023,2.97,3.23,2.97,3.13,1058347
23-06-2023,2.83,3.045,2.805,2.91,4925729
22-06-2023,2.82,2.91,2.69,2.9,553744
21-06-2023,2.95,2.95,2.81,2.82,415261
20-06-2023,2.84,2.97,2.79,2.93,686782
16-06-2023,3.07,3.07,2.81,2.9,1515896
15-06-2023,2.92,3.0599,2.91,3.03,443358
14-06-2023,3,3.08,2.91,2.93,740384
13-06-2023,3.04,3.15,3.01,3.04,529625
12-06-2023,3.11,3.13,2.91,3.02,1180855
09-06-2023,3.39,3.39,3.11,3.11,1752425
08-06-2023,3.11,3.48,3.055,3.43,1385416
07-06-2023,2.91,3.2198,2.84,3.12,944450
06-06-2023,2.76,2.96,2.75,2.89,650033
05-06-2023,2.76,2.88,2.705,2.81,644115
02-06-2023,2.53,2.75,2.53,2.72,696348
01-06-2023,2.44,2.495,2.38,2.48,414622
31-05-2023,2.47,2.48,2.39,2.46,432191
30-05-2023,2.38,2.48,2.355,2.47,761724
26-05-2023,2.28,2.38,2.2273,2.35,438063
25-05-2023,2.35,2.38,2.25,2.28,509508
24-05-2023,2.41,2.44,2.275,2.4,762365
23-05-2023,2.3,2.5091,2.28,2.41,1082206
22-05-2023,2.27,2.27,2.15,2.23,1361925
19-05-2023,2.49,2.49,2.213,2.24,1292974
18-05-2023,2.59,2.62,2.5,2.51,698771
17-05-2023,2.3,2.65,2.25,2.56,2150243
16-05-2023,2.85,2.865,2.67,2.71,812543
15-05-2023,2.83,2.91,2.79,2.85,687005
12-05-2023,2.97,2.97,2.81,2.84,279044
11-05-2023,2.88,3,2.84,2.98,281962
10-05-2023,3.08,3.08,2.86,2.89,285532
09-05-2023,2.97,3.02,2.94,3.01,230027
08-05-2023,3,3.11,2.9711,3.01,404078
05-05-2023,2.85,2.97,2.78,2.95,329185
04-05-2023,2.81,2.8789,2.75,2.8,428949
03-05-2023,2.95,3,2.84,2.85,368663
02-05-2023,3,3,2.81,2.94,706358
01-05-2023,3.09,3.145,2.915,2.99,655307
28-04-2023,3.08,3.1592,3.08,3.09,199023
27-04-2023,3.11,3.13,3.07,3.09,314179
26-04-2023,3.15,3.2,3.07,3.09,371968
25-04-2023,3.32,3.345,3.135,3.16,379064
24-04-2023,3.29,3.39,3.245,3.37,495757
21-04-2023,3.34,3.35,3.24,3.27,441524
20-04-2023,3.39,3.4677,3.31,3.33,354744
19-04-2023,3.39,3.46,3.335,3.39,561092
18-04-2023,3.37,3.44,3.35,3.39,228752
17-04-2023,3.3,3.41,3.2901,3.39,291896
14-04-2023,3.34,3.395,3.285,3.3,156194
13-04-2023,3.33,3.4,3.29,3.36,232994
12-04-2023,3.58,3.58,3.32,3.35,450632
11-04-2023,3.36,3.565,3.36,3.52,340784
10-04-2023,3.15,3.3327,3.15,3.32,249123
06-04-2023,3.16,3.31,3.11,3.18,562054
05-04-2023,3.3,3.3,3.11,3.19,524400
04-04-2023,3.45,3.46,3.28,3.32,581162
03-04-2023,3.42,3.47,3.36,3.44,291302
31-03-2023,3.32,3.44,3.31,3.43,324333
30-03-2023,3.35,3.3801,3.26,3.29,324327
29-03-2023,3.31,3.31,3.2,3.29,516622
28-03-2023,3.29,3.365,3.2,3.25,458401
27-03-2023,3.39,3.39,3.23,3.31,372939
24-03-2023,3.3,3.35,3.23,3.34,214562
23-03-2023,3.43,3.4605,3.3,3.35,185263
22-03-2023,3.49,3.525,3.38,3.38,298525
21-03-2023,3.55,3.65,3.445,3.48,220891
20-03-2023,3.34,3.475,3.3,3.46,366295
17-03-2023,3.46,3.515,3.31,3.32,1139114
16-03-2023,3.51,3.565,3.415,3.5,266152
15-03-2023,3.43,3.61,3.37,3.59,442067
14-03-2023,3.92,3.94,3.49,3.56,574903
13-03-2023,3.82,3.915,3.73,3.76,524854
10-03-2023,4,4.03,3.83,3.93,583566
09-03-2023,4.24,4.25,4,4.02,369045
08-03-2023,4.14,4.26,4.1,4.23,340957
07-03-2023,4.2,4.24,4.13,4.15,169523
06-03-2023,4.49,4.49,4.18,4.21,461127
03-03-2023,4.48,4.54,4.42,4.48,166559
02-03-2023,4.39,4.53,4.33,4.45,305375
01-03-2023,4.34,4.505,4.3,4.43,300509
28-02-2023,4.33,4.48,4.32,4.35,993035
27-02-2023,4.38,4.38,4.3,4.36,228964
24-02-2023,4.34,4.4,4.31,4.33,196394
23-02-2023,4.47,4.5338,4.38,4.47,249207
22-02-2023,4.37,4.48,4.37,4.43,210074
21-02-2023,4.89,4.915,4.37,4.38,455922
17-02-2023,4.95,5,4.82,4.96,320199
16-02-2023,4.77,4.99,4.73,4.91,375468
15-02-2023,4.65,4.9,4.61,4.86,406284
14-02-2023,4.43,4.76,4.31,4.74,619856
13-02-2023,4.27,4.45,4.16,4.45,519771
10-02-2023,4.16,4.31,4.15,4.24,356676
09-02-2023,4.64,4.64,4.19,4.22,585697
08-02-2023,5.04,5.18,4.535,4.6,612576
07-02-2023,5.42,5.43,5.11,5.3,776489
06-02-2023,5.7,5.8,5.39,5.41,491263
03-02-2023,5.68,5.73,5.62,5.68,244801
02-02-2023,5.57,5.78,5.49,5.7,242712
01-02-2023,5.18,5.56,5.15,5.49,289984
31-01-2023,5.13,5.24,5.13,5.21,195134
30-01-2023,5.14,5.2168,5.0715,5.12,166054
27-01-2023,5.09,5.238,5.09,5.17,116383
26-01-2023,5.05,5.17,5.02,5.1,143928
25-01-2023,4.86,5.03,4.79,5.01,166412
24-01-2023,4.95,4.99,4.86,4.94,154343
23-01-2023,4.89,5,4.84,4.9,260705
20-01-2023,4.85,4.89,4.79,4.86,175253
19-01-2023,4.91,4.99,4.72,4.8,226923
18-01-2023,5.18,5.2636,4.95,4.95,266381
17-01-2023,5.26,5.3,5.135,5.16,246361
13-01-2023,5.29,5.38,5.18,5.24,436666
12-01-2023,5.15,5.35,5.1201,5.34,484442
11-01-2023,4.97,5.14,4.97,5.14,255153
10-01-2023,4.83,4.98,4.83,4.96,158357
09-01-2023,4.74,4.915,4.66,4.83,278870
06-01-2023,4.63,4.7,4.55,4.67,150094
05-01-2023,4.65,4.65,4.48,4.54,173888
04-01-2023,4.46,4.67,4.44,4.64,350709
03-01-2023,4.4,4.49,4.334,4.43,308733
